2014-08-09 17:31:27,846 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/consumers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/consumers
2014-08-09 17:31:27,865 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x5 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:27,884 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x6 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:27,897 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x7 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers
2014-08-09 17:31:28,037 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0xa zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:28,045 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0xb zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:28,046 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0xc zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators
2014-08-09 17:31:28,049 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0xf zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:28,050 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x10 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:28,051 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x11 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/routers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/routers
2014-08-09 18:31:45,025 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147ba1505640002
2014-08-09 18:31:45,052 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:49502 which had sessionid 0x147ba1505640002
2014-08-09 18:31:48,591 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147ba1505640001
2014-08-09 18:31:48,596 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:49494 which had sessionid 0x147ba1505640001
2014-08-09 22:35:44,966 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147ba1505640000
2014-08-09 22:35:45,082 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.1.200:49220 which had sessionid 0x147ba1505640000
